393,1693,113,101,115,92,6,13,709,0
349,1581,117,99,102,72,9,20,814,1
327,1293,121,94,74,60,9,19,731,1
363,1625,151,111,87,59,7,17,997,1
448,2067,120,95,135,97,9,26,814,1
468,2006,125,108,138,118,6,19,1169,1
406,1611,112,101,122,109,15,42,895,1
378,1477,118,101,101,58,7,26,1391,1
351,1592,113,82,77,87,15,41,802,1
306,1536,117,69,84,76,12,29,909,1
321,1360,124,87,90,66,7,12,769,0
445,1624,125,114,113,86,16,28,712,1
379,1698,122,93,84,75,10,24,784,1
356,1399,118,78,91,88,11,23,681,1
352,1376,119,92,102,62,7,18,1052,1
333,1297,112,93,91,79,8,18,985,1
374,1343,116,112,66,79,6,11,612,0
515,1820,119,132,98,84,5,21,2286,1
362,1399,115,90,111,79,6,13,1154,1
369,1673,126,91,125,100,8,19,795,1
350,1335,118,88,114,77,6,17,871,0
387,1787,127,92,121,106,10,21,656,1
668,2293,119,203,97,79,7,11,647,0
419,1691,117,126,92,102,10,33,1835,1
390,1764,129,106,111,130,22,61,1010,1
361,1758,125,76,109,92,4,11,1358,0
412,1872,125,99,118,115,8,15,552,0
330,1313,113,91,82,75,5,16,1365,1
336,1472,122,96,92,56,8,16,914,1
323,1510,118,85,102,77,5,9,635,0
322,1264,110,95,87,57,2,5,776,0
309,1417,112,78,99,66,3,5,967,0
369,1850,113,88,108,78,8,15,770,1
383,1661,134,100,109,84,8,18,785,1
354,1515,109,97,111,101,7,16,701,0
316,1315,114,86,83,57,5,11,748,0
338,1749,116,94,75,76,8,20,799,1
335,1363,122,67,95,77,6,18,1003,1
401,1456,125,107,105,50,2,3,435,0
448,1903,128,111,112,75,16,30,585,1
409,1627,127,77,124,70,6,17,1017,1
347,1595,117,75,94,97,5,11,694,0
371,1630,120,87,111,90,11,15,506,0
368,1794,146,83,96,119,10,30,987,1
371,1553,123,96,129,64,5,13,894,0
343,1562,131,97,92,86,10,25,900,1
602,2779,129,138,147,144,11,35,1802,1
468,2468,146,106,131,115,13,34,866,1
411,2078,134,110,116,110,15,34,1680,1
448,2008,133,124,120,85,7,15,826,1
401,1472,119,110,106,82,16,37,840,1
385,1656,126,114,115,57,5,9,618,0
380,1499,121,106,108,49,6,11,830,0
398,1892,146,108,101,101,4,10,712,0
437,1796,123,108,136,98,13,30,732,1
424,1572,125,101,122,98,4,13,1250,0
525,2254,146,153,134,104,20,37,619,1
388,1438,127,107,117,72,13,39,1083,1
354,1356,135,108,112,66,10,24,712,1
456,2141,144,115,119,112,7,18,1085,1
534,3073,143,133,141,136,14,36,962,1
455,2260,158,106,147,109,9,19,670,1
